SKU,Published,Sale price,Regular price
SKU_2NVD90V_4K888QG,1,21520,24210
SKU_303JUHK_6OEEEAF,1,9000,24000
SKU_3ARCX0P_8BISNBH,1,20000,25000
SKU_PQW63U_1813SUZ,1,18900,28000
SKU_2VNPC9M_5VP7H2K,1,24000,30000
SKU_2Q08YEI_4TXH1A9,1,17500,25000
SKU_2WBMCKI_60A94WJ,1,9610,16000
SKU_355NWJM_7H4X7PR,1,,38000
SKU_2ZT9B9G_6MQ6PGK,1,9010,10000
SKU_34CEAEL_7CRNZ5D,1,8990,16000
SKU_P4DMVD_173W3WA,1,10870,23000
SKU_38NC0U2_80WJ15E,1,,32000
SKU_GGPDA_1RKMSJ,1,7390,8700
SKU_353J3F6_7GTRI02,1,17500,22160
SKU_2RWBY7A_52LTFQ5,1,11100,14800
SKU_39KMUST_85UGV4D,1,18660,18850
SKU_Z1WNBO_1NI8CQS,1,,17420
SKU_2PRBTV0_4STOHH7,1,,36900
SKU_33DQRQZ_776PL1W,1,24000,37000
SKU_X2BMHQ_1K9UKWW,1,15900,35000
SKU_2XCJAM3_672GUQ6,1,22700,32000
SKU_3B3BZSP_8D1D2LL,1,22490,45000
SKU_HL8XXV_X8BG2A,1,11900,31000
SKU_PR5KEZ_181HGWD,1,70720,78000
SKU_2HVZG52_3SF2RWQ,1,,22180
SKU_2S5XSSK_53WV6DS,1,,15000
SKU_NIJIF3_136BEEO,1,49800,74000
SKU_2MQJRT3_4ETXFJP,1,,30400
SKU_39OSE8U_86GG2DR,1,15000,32000
SKU_38AZPER_7Z428UO,1,24400,32000
SKU_2T6WOEZ_5BK2R2V,1,18000,34000
SKU_2PA3MRB_4QOOWB8,1,,50500
SKU_Y14O23_1LUDSOZ,1,20080,20170
SKU_SRDLVH_1CYROQD,1,,6600
SKU_H1I9E_1TEDET,1,,35000
SKU_317JG9L_6V5L571,1,14010,22000
SKU_314B5WE_6UO10LD,1,11500,14120
SKU_30RUS3I_6SJJXBT,1,13170,22000
SKU_9E6Q4_12IPF9,1,,17100
SKU_2XQQROL_69MNTQZ,1,13900,29000
SKU_2GBTHI1_3LGFA9C,1,,14640
SKU_YJ4EIU_1MNM7N9,1,,8100
SKU_38O4SM2_810EJY5,1,,9900
SKU_3BKP9HG_8FDWY49,1,,12380
SKU_33QM396_3S50RFU,1,,19250
SKU_NZ87G3_15AM5NF,1,6530,7000
SKU_2JHI6FG_3ZLK2AY,1,,7900
SKU_310BACY_6TZWHDJ,1,11660,19000
SKU_30ES21W_6QA3SCS,1,31000,150000
SKU_3ATBKNC_8BR1E9W,1,22250,25000
SKU_2GJB341_3MBBXQJ,1,12710,13400
SKU_2IX55J8_3X2HZZS,1,,22020
SKU_3AT5EIA_8BQE0IS,1,22500,25000
SKU_2YXPU31_6H3210Q,1,8900,29000
SKU_353J3F8_7GTRI07,1,16620,19190
SKU_2JMF93B_409POWU,1,,29900
SKU_33V0NGS_7AA1R6T,1,,20730
SKU_2NVBILP_4K7Z72S,1,21200,26500
SKU_2REXC33_50D4U1C,1,,25000
SKU_2ZOZ4V4_6LXH1OI,1,13850,28000
SKU_245L7O5_2M06SMS,1,20400,20400
SKU_2DUETB3_3B5WHZN,1,9950,11710
SKU_LRKZ7Z_12M6ANC,1,,14510
SKU_2ZH0FW3_6KFSZC6,1,12710,28000
SKU_2310EKX_2IQ1EVE,1,,14000
SKU_36UVHK5_7QQE7N4,1,30000,36000
SKU_2SAVFVJ_54Q4ZDA,1,,83510
SKU_Z2AO_48RY5,1,18820,20800
SKU_2YRLQLC_6G2RDAH,1,21250,25000
SKU_2Z8N0QU_6IZG0DV,1,14400,18000
SKU_32DIAD7_723SY09,1,14900,25000
SKU_3BCTWUO_8EAU7ZF,1,15000,28000
SKU_3BCYTLA_8EBF21S,1,74000,85000
SKU_2V0A2B5_5QSQE2R,1,6500,14000
SKU_2HT0M57_3S1TXQ9,1,10860,21000
SKU_3B0MF02_8COCFKQ,1,17010,42000
SKU_3B3L3A5_8D2FHMT,1,31800,49800
SKU_330WB7R_75VIM3D,1,,19800
SKU_16LFO_5AK1F,1,,7850
SKU_2NDYA2M_4HW7QDU,1,14980,40000
SKU_2S07JG0_533WABO,1,15000,25000
SKU_2S2SI0O_53FTSM4,1,22470,22470
SKU_127APGO_1TVRKJT,1,8770,9310
SKU_35E82WM_7IGAU6L,1,20000,40000
SKU_14Y4NA_3SROM5,1,,15340
SKU_353J3F9_7GTRI09,1,17500,20190
SKU_30L6FO1_CKOJ96,1,8900,18000
SKU_3854ONF_6HKV72Q,1,7900,9000
SKU_2S5774I_53SMF92,1,23760,29000
SKU_2AULS2Z_32WBMB2,1,,15900
SKU_2ZX5XGM_6NEJ93M,1,17200,28000
SKU_30U9TUI_6SY3S8J,1,11050,13960
SKU_11SCPHB_1SY5O2H,1,39000,70000
SKU_3BD1ATG_8EBOMUN,1,21900,36000
SKU_Z6G7EF_1NPHVC2,1,,12000
SKU_35QN71_911YDH,1,10970,32000
SKU_2H3CSNG_3OO2TXW,1,,4890
SKU_2JD8702_3Z2LUL4,1,,15900
SKU_1A4V5Z_3T1HZG0,1,14430,15800
SKU_2KAFSSE_43GPPRJ,1,11420,23000
SKU_ONF9BB_16BGENR,1,,7040
SKU_312K3FP_6UDYLWR,1,12340,50000
SKU_3000M5P_6NTZBPM,1,16000,32000
SKU_11SCPQZ_1SY5OKG,1,9920,15900
SKU_33RZ176_3JKEJNH,1,,8500
SKU_1JDXD_73TUB,1,12690,15000
SKU_3YT39T_CMBB3W,1,,8580
SKU_33KDL2S_78O7MMB,1,,8900
SKU_3BCUCWF_8EAWIWU,1,15000,20000
SKU_2YK6DVR_6ESPLI9,1,10290,19000
SKU_321XFM_8QV9XC,1,8280,8280
SKU_31SPM2M_6YUZM11,1,14500,15310
SKU_2R3KXV2_4YZRZ8C,1,,14700
SKU_R2BII_2OOCMG,1,7240,7330
SKU_2R6Y6RZ_4ZEXQ4F,1,9900,24000
SKU_2RXJDUJ_52RP96R,1,,11890
SKU_2NDDJEE_4HTOLB3,1,,7900
SKU_30FRZBA_6QGRVND,1,14900,20000
SKU_2BVWQI8_35JZJTA,1,8380,12000
SKU_T5FZ68_1DNAE5C,1,,11900
SKU_2SCDJE4_54ZKOBP,1,,25800
SKU_2UGCZMS_5MP8NS4,1,10000,15000
SKU_3BKG4TD_8FCPIN0,1,,28800
SKU_3319BC3_1P8DB84,1,7630,11000
SKU_2SC8GL0_54YP9T8,1,55000,91600
SKU_3AIXMHC_8AGS1TS,1,26900,58000
SKU_38KZOJT_80M5UE2,1,34000,79000
SKU_2LW46Q1_4AWPGDV,1,35200,44000
SKU_MWFULU_140IS9I,1,7350,15000
SKU_12FAKT_3M5KR2,1,,6900
SKU_2ZGZFUX_6KFLLS9,1,17650,43000
SKU_2FYXVD7_3JVLP84,1,24650,26090
SKU_1AO9IK_46NUZJ,1,10570,15000
SKU_YTYY5G_1N66YLD,1,16000,20000
SKU_RPGENO_1B7DIHU,1,,15500
SKU_2Z1UUBD_6HSNHWO,1,6960,15000
SKU_2PVC6Q4_4TC9WUC,1,,5800
SKU_L1O7N9_11O0U6J,1,,8820
SKU_34SKMOA_7FASTXZ,1,14400,18570
SKU_28EPJ9_6JZAV0,1,9900,14400
SKU_3BNOXZP_8FSUE76,1,9900,24000
SKU_3A2CWN4_88CUPOI,1,,25900
SKU_3BB2JLX_8E2AQ65,1,,15960
SKU_48H3_7SQA,1,7460,22000
SKU_3BHQ6J4_8EZ85QX,1,,85000
SKU_3BHQ3XA_8EZ7TBK,1,,47450
SKU_3BJIKKU_8F7XYS7,1,19460,21900
SKU_2V592PZ_5RSZDMR,1,11500,12400
SKU_2MMWPPI_4ECB6DD,1,,9800
SKU_2BVWQYG_35JZKZL,1,10200,16000
SKU_3A3V002_88JFL97,1,,18900
SKU_BSNHV_1AYAVE,1,8570,8860
SKU_3BJ7DKH_8F6JQIQ,1,,20000
SKU_ZJKHZE_1OCZD3Q,1,,7600
SKU_2GG5CCN_3LYXQ8A,1,3900,8000
SKU_3A3V941_88JGX64,1,,21900
SKU_J6MK5N_ZC208D,1,9250,28000
SKU_2TLLQTP_5F7CMNT,1,,6780
SKU_HJL9OT_X5STC1,1,4840,5050
SKU_XBUUEW_1KP4IGP,1,,7000
SKU_5LO9U8_HUNGW9,1,,7900
SKU_2Z332YQ_6I0EST8,1,7380,15000
SKU_2N7L8WH_4H2BBHC,1,,23000
SKU_2UHV530_5N0Q6BJ,1,12730,20000
SKU_3AIWYQ5_8AGPMG2,1,26900,58000
SKU_22TU4K_656HZ4,1,,4330
SKU_22X6XBB_2IHFNIS,1,6000,9000
SKU_XBUUCF_1KP4ICC,1,,6780
SKU_39HWAV7_85FX4JL,1,17500,35000
SKU_32LWKG_1OEX13H,1,,17700
SKU_2PHUZEQ_4RN81AH,1,15000,25000
SKU_2YGIKYH_3A0KF8T,1,19870,43000
SKU_2FOSW0Q_3IMTYPT,1,,9930
SKU_2S9P3V6_54ITCEP,1,18600,18600
SKU_2XVT7XB_6AHOV7P,1,10470,11680
SKU_2KUR6QH_4676NDC,1,,36270
SKU_2QUUWLW_4XUW16L,1,,6900
SKU_4ZEME3_FOM8HE,1,7350,15000
SKU_2YQ4XEP_6FTWRL5,1,,15000
SKU_3AKXLXG_8APRZAP,1,16900,60000
SKU_2ICSH92_3UF07BW,1,6760,9470
SKU_39JQZW9_85PG7UX,1,19000,38000
SKU_311K4LB_4XDU65J,1,15170,15800
SKU_2ZKK6R7_6L3GQVR,1,10600,27000
SKU_31IXU8P_6X4K0NS,1,14490,16900
SKU_2GEGDNP_3LSZFSI,1,9760,21000
SKU_2EJUE50_3DXH9AZ,1,5200,13000
SKU_399WH51_6S9ZE4J,1,10800,28000
SKU_3822WXT_7XLJDNA,1,14960,15320
SKU_SXNVK_2UAGFM,1,,4400
SKU_2RWFGT6_52M9D4U,1,,7900
SKU_2UVNXJ7_5PVRZZG,1,6610,6740
SKU_312K3F6_6UDYLTP,1,12340,50000
SKU_312SHKR_6UF83WQ,1,8690,42000
SKU_3AIXM7U_8AGS0UL,1,26690,64000
SKU_31A723Y_6VL9E3O,1,18020,76000
SKU_2KXTIRZ_46LAQ1S,1,6900,32000
SKU_2IXDDMP_3X3MPTN,1,9200,32000
SKU_2SWTB21_596HHGL,1,5410,5640
SKU_3F24NN_A3J4HL,1,4900,7000
SKU_3A12YZP_886TTOE,1,26990,58000
SKU_3AIXM2F_8AGS0EL,1,24210,46000
SKU_1HG5QO_4MQNOT,1,4760,11000
SKU_2YJ7KMV_6ENKHYN,1,14820,24000
SKU_2IJTA9D_3VDBZI4,1,,9900
SKU_2SCIK6Y_550FYM5,1,10880,16650
SKU_1L315B_4W0AJ5,1,,8000
SKU_2M35CD7_4BQ8J5U,1,10830,11490
SKU_31MLJHV_6XSIB7L,1,15400,32000
SKU_37O7XDO_7V9VHNI,1,15800,45000
SKU_1SX5NR_5GFZN5,1,,21500
SKU_3BCTXIM_8EAUCXM,1,16330,32000
SKU_389LPHA_7YW4UQ1,1,6200,8940
SKU_2JHPN3Y_4ANC8VJ,1,7750,8910
SKU_1GZIW_6S89S,1,7880,8200
SKU_2ZFMSYE_6K6WTUC,1,13800,29000
SKU_MTGRQX_13X7LD9,1,6200,11830
SKU_32UJ6XM_74UC6HA,1,14300,19500
SKU_307CKRH_1AQJZDG,1,2550,4500
SKU_2U1Q23_83SOEH,1,,3800
SKU_2M3KL4K_4BRMY2Q,1,11620,28000
SKU_199TE_5OWZW,1,4600,4910
SKU_2SG8T56_55NQ3ZI,1,12220,14000
SKU_2N6Y50H_4GZEZBG,1,,8690
SKU_2XMPNZ9_68VBH2B,1,12300,25000
SKU_2TL8XO7_5F3VV21,1,16800,17500
SKU_2JH9IRO_3ZKIMVS,1,4500,4580
SKU_338258J_76URH7T,1,15400,19900
SKU_HJL9P8_X5STC9,1,,3210
SKU_39CKNEN_84NHOHL,1,13750,29000
SKU_14RZ9T_3S3NZW,1,,15200
SKU_2OUJ4Y8_4OR4AX3,1,13620,30000
SKU_35PVTFY_7KAORZ5,1,13460,14900
SKU_30D5IXI_6Q0MO7T,1,,15470
SKU_408K_7C1A,1,,4400
SKU_2GYZKZX_3O3Y3NG,1,5500,6400
SKU_2SJKTAF_569BSLE,1,,11000
SKU_2GJOBRK_3MCRKBL,1,,24500
SKU_2ICSHAJ_3UF07E3,1,9060,9170
SKU_31TU0P1_6Z20WUW,1,5010,5070
SKU_25L7AHW_2PJ8CXZ,1,14100,19110
SKU_2QOKTBT_4X3EG5S,1,7200,8000
SKU_30USK8P_6T16Y60,1,13030,27000
SKU_31QW16M_6YK908T,1,6500,9900
SKU_31TQG4G_6Z1JAPA,1,,5280
SKU_39Q0EIS_86N2KCW,1,8900,14800
SKU_39V4NQK_87BV3LV,1,,7900
SKU_2R83GSY_4ZJPSSC,1,,4500
SKU_TAS5LK_1DVZEP8,1,4900,6750
SKU_2KULQIB_466A7NC,1,,30580
SKU_36SX63H_7QFQ7AI,1,11730,16820
SKU_2T0I1QM_5A29KA0,1,,12400
SKU_2R7TTY3_4ZIDQWY,1,28800,36000
SKU_2TLLHD4_5F7ANE9,1,,6780
SKU_2PBG2JY_4QTWD30,1,17820,19800
SKU_2AA2RNI_31DIJUI,1,9570,24000
SKU_2S86TXR_5490QE1,1,,5450
SKU_37LYPRL_7UXLEE3,1,,9000
SKU_2TTX68W_5H8OX2G,1,,11000
SKU_2MPN65V_4EPZDS1,1,,6100
SKU_2R745KQ_4ZFLF4T,1,,7630
SKU_2O32056_4L9F2ME,1,11620,12500
SKU_2PBU1AG_4QVSY6Z,1,,17640
SKU_2Q6FOS1_4UQKGAN,1,,3900
SKU_2EQWWOO_3EP0R49,1,36000,36460
SKU_210EM_195EQL6,1,44500,46500
SKU_33IKYE0_78FLX9T,1,14580,18000
SKU_3JFL62_ARM1MU,1,18900,28000
SKU_2ZGSP0Q_6KEFH0V,1,18920,28000
SKU_3411BGD_7B5R2QL,1,,18840
SKU_2W1KZLO_5YDW7T7,1,24030,36000
SKU_27HQOU1_2U6DPSK,1,13900,15000
SKU_2ULGJWI_2VDV7N0,1,61280,69000
SKU_5N7RMD_3IXKZWJ,1,25240,38000
SKU_2H79HA6_3P51JWY,1,,18000
SKU_MA018_2A0628,1,17850,30000
SKU_2HG3KMZ_3QDRA92,1,,30620
SKU_2Z62OPW_6IJDXTY,1,20800,23580
SKU_L0YON_25YI6P,1,17850,30000
SKU_354SL1U_7H0942C,1,19610,32550
SKU_34VO1IG_7FQVLFB,1,13000,20000
SKU_35CUQLI_7I8DUCW,1,28270,28500
SKU_2TA0IK8_5CAWHBW,1,20000,25000
SKU_32AL1DW_71NLY6U,1,47390,52420
SKU_2WZR3BX_64RJJVY,1,34290,36000
SKU_2USD1K1_5P7XZV2,1,23290,30000
SKU_205A3D1_2CVJZQA,1,25530,25530
SKU_35ZMW38_7LQ7WGM,1,26160,29000
SKU_2JGGQLX_4RLSU45,1,28620,29900
SKU_2WUQW29_63WSFR5,1,29400,42000
SKU_2TP1TUM_5G2WYMI,1,43400,64000
SKU_2KQQLLM_45Q5NDG,1,26090,29800
SKU_ZZFI43_1P8DB4N,1,17600,22000
SKU_2MQJ8KM_6R81I2M,1,18900,28350
SKU_2X2GZXV_657WHRI,1,14270,24000
SKU_2S7LRQX_545J0C1,1,19680,23800
SKU_XM6YG9_6AJG97N,1,28740,48000
SKU_354EA9H_7GYBVI5,1,33750,38250
SKU_2TXRAWE_5I4QBHS,1,24000,31000
SKU_3B4VTCJ_2WS4XTA,1,27950,40000
SKU_2BW5D73_35KPNWR,1,18620,28000
SKU_QT248_2NWG58,1,14960,25000
SKU_L8W0_8LO9G,1,24400,58000
SKU_2WMOS4T_62I2NOC,1,23190,26870
SKU_35M9T7J_7JR2U6C,1,21600,26000
SKU_L0YOE_25YI5U,1,16020,30000
SKU_3111W3X_6U4MG3U,1,20260,22440
SKU_2CME4MB_37L6P5D,1,23400,26000
SKU_2BROYHB_357UNGR,1,31790,50000
SKU_2HG46QF_3QDU9QL,1,,12500
SKU_35KQJQO_7JJ3GTE,1,20000,24000
SKU_PKPFDA_17SBW9K,1,15900,30000
SKU_2S0BJL2_534ICHM,1,,43100
SKU_2U41ZF1_17SBW12,1,17900,36000
SKU_2T1CC5I_5A92Z5M,1,20000,25000
SKU_2EFM3Y9_3DHHPET,1,38250,51000
SKU_3B3DBEB_2DX2P3W,1,16000,47000
SKU_3G39NJ_A86BOL,1,17810,25000
SKU_2Z7PN6L_6ITRTRA,1,26900,39000
SKU_2BWAESW_35L4KO3,1,38700,43000
SKU_23GI7VP_2JYKKUS,1,34800,56000
SKU_391WFVQ_830WJRJ,1,14900,38000
SKU_HUYQ4S_XLPQ7V,1,25200,36000
SKU_2XUX8JH_6ABIVIG,1,17500,21000
SKU_2XCNSS6_673BLDW,1,17980,24000
SKU_338EK7H_76WW7N4,1,17280,24000
SKU_31R8WQ4_6YM3IIB,1,,16500
SKU_2SJDGA8_567XGEX,1,19200,37000
SKU_2UZ2C28_5QJZQ4Y,1,16070,33000
SKU_40DQU9_CQJ7C9,1,14490,24000
SKU_23GJUSH_2JYPG94,1,17320,31000
SKU_2UPYZG2_5ORKZ51,1,24370,30000
SKU_2WBXFG1_7IF2ALD,1,17500,21000
SKU_J99FPQ_ZF03JQ,1,7230,12000
SKU_37Q5M86_7VLM3VW,1,16500,33000
SKU_2Y0OE0D_6BC2BEU,1,20130,21060
SKU_2R85GLG_4ZK16M8,1,17960,28000
SKU_307FKVZ_6P1A2TA,1,15900,22000
SKU_2AAP05B_5QJZQ4U,1,20900,38000
SKU_2Q02BQI_4TWLUML,1,13690,24000
SKU_2Y50LKV_1JREVM7,1,16900,33000
SKU_2WUQW2F_63WSFRE,1,39900,84000
SKU_342S3WQ_170D0LU,1,13600,21000
SKU_2DJEEI1_3A21H8D,1,30600,34000
SKU_BJG8L_1AB64S,1,15400,29000
SKU_L8T2_2GR6B,1,14640,29000
SKU_32IVS4D_72ZE9OO,1,25660,43000
SKU_2K9RJ6P_43E5N08,1,32890,43000
SKU_2XTQT6S_6A5MWYH,1,23030,40000
SKU_2ZZMP4A_6NROXBP,1,18410,31000
SKU_2LFLEWE_48TJCE2,1,,19800
SKU_W3ZCM6_1III35X,1,24480,33000
SKU_2T98XFY_5C3VYZP,1,31500,96000
SKU_AJ0Y1_169IZ7,1,8900,10790
SKU_40DQUJ_CQJ7D5,1,16020,17100
SKU_2YG61X0_2U6DOR9,1,12360,16000
SKU_2XCN05L_67379YM,1,11300,14000
SKU_2XCS7ED_6743PQU,1,23200,39000
SKU_306HW33_6OVRI36,1,19550,28000
SKU_1V7NRS_5M1TO3,1,55000,55000
SKU_307WNIN_6P46YWK,1,31000,60000
SKU_2YP5ESM_6FOF4K9,1,13440,14930
SKU_4CZ2_88TB,1,17000,22500
SKU_2YD7J62_87H1IFS,1,29000,68000
SKU_Y1E9EW_1LURE08,1,16110,28000
SKU_354AFQV_7GXT4UH,1,21910,33000
SKU_WPGO03_1JMXJUF,1,33300,37000
SKU_2XTQT6T_6A5MWYI,1,22730,33000
SKU_31E6MJ5_6WAWJU5,1,67900,117000
SKU_2WZQPYH_64RHNUC,1,10900,11760
SKU_2YYVFVD_6HAISEO,1,41900,75000
SKU_20OXWXD_2E843EP,1,27760,37000
SKU_2XRWG4M_69UV2CY,1,34200,42000
SKU_P24XC9_170FHXY,1,18900,38000
SKU_2OI2W2_7P6R80,1,13930,23000
SKU_124SW34_1TQ6IO5,1,22780,27230
SKU_2STGX3E_58F7RIZ,1,,10000
SKU_31E6MR3_6WAWL0L,1,74900,150000
SKU_2N7EFLM_4H1FD9J,1,19200,20400
SKU_2TA7P8Q_2E0CYPO,1,19500,52500
SKU_2XEE7T6_67E7WZZ,1,20810,35000
SKU_VKKYL6_1HLVBH1,1,,11500
SKU_2DBCEL9_39E7S0C,1,51250,56950
SKU_L0YOD_25YI5T,1,19800,35000
SKU_2RX2SJ0_52PFFU4,1,17910,30000
SKU_2YYVFVA_6HAISE7,1,45900,84000
SKU_2LW1MC5_4AWG653,1,17000,35000
SKU_2EPDO47_3EKF3FU,1,12230,12900
SKU_20LBFGY_2E03R3H,1,28800,68000
SKU_2WBYYNB_60CJU6O,1,23900,26170
SKU_2OQMUGP_4O9EWPQ,1,16200,19800
SKU_JC6DE_20VDF0,1,31200,58000
SKU_2YGI6ZK_1JMXJX3,1,28800,32000
SKU_PQX1FS_48UZN9O,1,10960,11220
SKU_X1W8QS_1K96EHS,1,12210,27000
SKU_ONXJ47_16CAZYU,1,27730,36000
SKU_34HZQBL_7DMF8N6,1,25200,28000
SKU_358TOLV_7HLA7IH,1,16560,20520
SKU_1V7NRP_5M1TNM,1,37000,55000
SKU_1ZTS8SL_2C44P3L,1,16800,21250
SKU_ZE6W3B_1O3YYJ8,1,47490,55000
SKU_XM5A2H_1L5Q68P,1,21930,34000
SKU_37244TZ_7RVM7ST,1,23350,36000
SKU_32K43HC_736G3L8,1,13410,15660
SKU_32IYEYB_72ZQKAV,1,34610,48000
SKU_2KN8YK7_457ZOA2,1,69060,72000
SKU_2VUO21X_5X4SQ8O,1,15530,23000
SKU_3XH4D_HFVEU,1,23540,36000
SKU_313417X_6UGVWWS,1,33900,58000
SKU_YUJ63U_1N74OL6,1,,14900
SKU_2J09T1M_3XGVOSF,1,20000,40000
SKU_2MQFFII_4ETFM6O,1,11500,22000
SKU_33TLNLB_7A2RQM3,1,26130,43000
SKU_RQBK47_1B8T5VW,1,,11400
SKU_JMVNQN_ZUVHPZ,1,15990,23000
SKU_4I4Q5D_E6ESYA,1,8850,10800
SKU_35CU6MS_7I8AYV4,1,10920,12000
SKU_UK2F_2J56MQ,1,18500,46000
SKU_1ZXP79L_2CDBD0J,1,25500,25700
SKU_2TE2OV8_5DBINL0,1,20900,70000
SKU_3L1684_B0SGFN,1,15500,30000
SKU_31WVBYO_6ZJOL45,1,22680,42000
SKU_2EPSOFM_3ELP4H9,1,22500,25000
SKU_31FV6BU_6WL9U23,1,,17500
SKU_2T1C48P_5A91GIR,1,19970,32000
SKU_33UV45U_7A9ELTH,1,37210,39000
SKU_2F5MVR9_3G6BGRR,1,21560,21810
SKU_ZE6W6X_1O3YYO3,1,37800,42000
SKU_2XZE5YS_6B485BX,1,18800,24000
SKU_2VAFO80_3ELP4BJ,1,33210,36000
SKU_2D1TBJE_38N6NIY,1,12810,18000
SKU_33IMCE9_78FS9WI,1,,9200
SKU_M4HNNF_133LQ70,1,6860,8000
SKU_22J9ICT_2HL67TP,1,43200,48000
SKU_2ZQB6AF_6M6BCFY,1,29800,40000
SKU_33UV4LZ_7A9ENEJ,1,39150,44000
SKU_31GX7AR_3R6BXRK,1,,14080
SKU_K3BA4Y_10GHKX1,1,27440,49000
SKU_2Y50E31_17SBW7B,1,17900,34000
SKU_39OPDSE_86FXKPB,1,42700,106000
SKU_32N2T17_73MKLUR,1,11500,20000
SKU_2WMPE7J_62I5MA2,1,9000,49000
SKU_313417Y_6UGVWWY,1,39900,68000
SKU_33MUM42_3ELP4UM,1,19800,22000
SKU_2LEJXH1_48P2I82,1,22500,25000
SKU_2WZR1KI_64RJ9AU,1,43200,48000
SKU_1ZXP78E_2CDBCVX,1,23800,23800
SKU_OCTKVU_15V699S,1,26930,28000
SKU_2W1KS79_5YDV5O7,1,31890,43000
SKU_2V4JOF7_5RNRV9D,1,17300,25000
SKU_304RKJK_6OKNHAY,1,9790,29000
SKU_2F5MVR2_3G6BGQJ,1,,19400
SKU_2Y9CI85_4ZJNR9G,1,11550,15000
SKU_2AMVOB2_32CFP2R,1,17320,18000
SKU_2TUAWV4_5HBPMPX,1,9720,12000
SKU_3921KMP_831ROQA,1,34000,42000
SKU_2V9R6_D2IR9,1,19200,24000
SKU_2TGXR69_5DZWO0P,1,15500,22000
SKU_32EDH0J_729DTQH,1,12900,22000
SKU_L0YMH_25YI2J,1,11570,20000
SKU_ZE6W3Y_1O3YYKT,1,71100,79000
SKU_2LW1M8Y_4AWG5WR,1,17000,35000
SKU_2Y0IE2R_6BB591B,1,12800,28000
SKU_3AMGKWJ_8AX03D8,1,18290,20830
SKU_P79EPW_178QY8O,1,31600,44000
SKU_L0YOC_25YI5S,1,12100,20000
SKU_30NG004_6RTPVOH,1,35100,39000
SKU_5KPULQ_HS8E1L,1,13400,27000
SKU_2ON5A0H_4NU6BIH,1,15170,24000
SKU_QHTMQ1_1995YQL,1,17850,30000
SKU_2MIWFN6_4DTLO0Z,1,42400,53000
SKU_2P2PEVT_4PSWLNC,1,22720,30000
SKU_313413G_6UGVWH2,1,50000,150000
SKU_2ITD4NZ_3WLOOVF,1,24630,58000
SKU_2BWAER2_35L4KFO,1,53100,59000
SKU_11ZO3MN_1TFYKW9,1,33700,54000
SKU_32KFQWB_737XDWQ,1,15520,20700
SKU_2QNJ2GR_559NQU8,1,18900,30000
SKU_2WXB0XU_64CRK6V,1,9000,12690
SKU_2SWYQ8I_597LIN6,1,12940,17200
SKU_WPGO80_1JMXK6I,1,38700,43000
SKU_11LQ6V0_1SICXYY,1,15340,30000
SKU_OCTKUO_15V6984,1,,21800
SKU_2X57IO4_65PU4ZL,1,12150,15000
SKU_2R4VUEE_4Z5BEKB,1,15900,27000
SKU_2NA0DIQ_4HCZJRO,1,11360,15000
SKU_2V0GBCP_5QTSR51,1,45000,50000
SKU_2M0KKJ8_4BF34ZX,1,14780,15650
SKU_2TPM55K_5G81VAG,1,31500,35000
SKU_11I72KD_1SAVGEX,1,27630,35000
SKU_2TNW7XD_5FSCEKU,1,,17500
SKU_11I9WDF_1SB2MSD,1,14300,16950
SKU_2DJEEDM_3A21GO9,1,46800,52000
SKU_2TBNCWQ_5CPNOXL,1,30500,62000
SKU_TSS7AW_1EPAPKL,1,27710,46000
SKU_2STGX3K_58F7RKY,1,8100,10000
SKU_1V7NRT_5M1TO4,1,102680,107000
SKU_AJ0Y6_169IZC,1,8900,10790
SKU_30ZRI5N_73RW7VV,1,16920,36000
SKU_2ZZ6WL_8L8MCJ,1,13130,22000
SKU_VKKYLE_1HLVBHO,1,17510,19500
SKU_34U497R_7FJ26GT,1,9980,15000
SKU_2AMVOD8_32CFP4L,1,16000,16000
SKU_2YXCCYV_6H12V5W,1,,20000
SKU_HLEGOO_X8K3G9,1,12330,13270
SKU_2KUCDKC_4656S7B,1,8500,22000
SKU_3BQMNEG_4656SQY,1,15400,30000
SKU_2DBCEDD_39E7R0F,1,34400,48000
SKU_2YUTQH5_6GK2FH9,1,17250,24000
SKU_30G3OJ3_6QITG9R,1,12900,30000
SKU_2Y50U4N_1JREVN0,1,16900,33000
SKU_32N35I6_73MM0XS,1,11500,20000
SKU_VM0HRW_1HO4DNQ,1,15040,21300
SKU_AJ0XZ_169IZ6,1,9860,10090
SKU_1ZS9Y03_2C0RZV4,1,53100,59000
SKU_32BV1OM_71UWCU7,1,12550,24000
SKU_ZZFI2N_1P8DB2U,1,11470,20000
SKU_PKPF5Z_17SBW0N,1,12900,37000
SKU_2UHPZMR_5MZM5MK,1,16080,18000
SKU_40259Q_CPQCZS,1,7390,7570
SKU_ZZFI4L_1P8DB58,1,12840,20000
SKU_XX8VKV_1LO6V3M,1,35820,39800
SKU_2UPPNTA_5OPWOGU,1,9900,20000
SKU_2ONQ88D_4NWW471,1,29000,29000
SKU_2K2OO39_42FJE39,1,63000,63000
SKU_2TA7P8L_5CCT7EG,1,,7830
SKU_2EIZ772_3DUVEB8,1,8060,15000
SKU_1C8HKZ_49YWQD,1,10380,11820
SKU_2HG46T1_3QDUA5I,1,,21500
SKU_ZZFIAA_1P8DBCT,1,11760,20500
SKU_3BE6ISI_8EHLYCG,1,28800,72000
SKU_2EQWWCL_3EP0QBJ,1,42480,59000
